time,gt_x,gt_y,gt_z,slam_x,slam_y,slam_z,err_x,err_y,err_z,position_error_norm,dvl_matched,dvl_time_diff,dvl_residual_x,dvl_residual_y,dvl_residual_z,yaw_error,depth_residual,mag_residual,mag_matched,mag_time_diff,mag_yaw_measured,sonar_up_matched,sonar_down_matched,sonar_left_matched,sonar_right_matched,sonar_up_residual,sonar_down_residual,sonar_left_residual,sonar_right_residual,sonar_up_range,sonar_down_range,sonar_left_range,sonar_right_range
41.5,8.296,0.269452,-0.0122305,8.3251,0.184503,-0.00253901,0.0291042,-0.0849488,0.00969149,0.09031765086349457,1,0.08,0.0187372,0.00227604,0.00321782,-0.00162677,,0.00385683,1,0.02,-0.174607,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.75,8.344,0.26293,-0.0050367,8.37568,0.175275,-0.00966005,0.0316843,-0.0876556,-0.00462335,0.09332081462928032,1,0.03,0.00338333,0.0175095,0.00344535,-0.00132493,,-0.0196848,1,0.01,-0.153755,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,8.392,0.255801,0.00216285,8.43754,0.168095,-0.0015042,0.0455408,-0.0877057,-0.00366705,0.09889237348164165,1,0.08,-0.0327897,-0.00461369,0.00146779,-0.00143367,,0.000911461,1,0.02,-0.176446,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.25,8.444,0.247409,0.00995803,8.487,0.160395,0.0147985,0.0429963,-0.0870144,0.00484044,0.09717827679293146,1,0.03,0.0147964,-0.000463205,0.00290201,-0.00173638,,0.0190059,1,0.01,-0.196983,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,8.496,0.238346,0.0177372,8.54853,0.148584,0.0362859,0.0525267,-0.0897624,0.0185488,0.10564279742646918,1,0.08,-0.0328615,0.00683356,0.00996188,-0.0016052,,0.00113472,1,0.02,-0.181721,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.75,8.544,0.229405,0.0248934,8.60012,0.134762,0.0371885,0.0561195,-0.0946431,0.0122951,0.11071532929937931,1,0.03,0.0067754,0.0183861,-0.0156123,-0.00166588,,-0.00340191,1,0.01,-0.179431,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,8.596,0.219119,0.0326084,8.64448,0.127735,0.0257753,0.0484774,-0.0913846,-0.00683312,0.10367205485015911,1,0.08,0.0362707,-0.00923126,0.0150413,-0.00190773,,0.0157397,1,0.02,-0.200563,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.25,8.644,0.209096,0.0396854,8.70379,0.111535,0.0553637,0.0597852,-0.0975605,0.0156783,0.1154908238354026,1,0.03,-0.0259697,0.020275,-0.0146443,-0.00168898,,-0.0142177,1,0.01,-0.172868,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.5,8.696,0.197691,0.047293,8.74607,0.0979801,0.0579223,0.0500742,-0.0997107,0.0106293,0.11208314422168929,1,0.08,0.0383967,0.0151339,-0.010993,-0.00145163,,-0.00998964,1,0.02,-0.178671,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.75,8.744,0.186685,0.054251,8.80254,0.0747479,0.0671577,0.0585356,-0.111937,0.0129068,0.12697595804954573,1,0.03,-0.022193,0.0334348,0.0177463,-0.00140557,,-0.00608903,1,0.01,-0.18412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,8.796,0.174275,0.0617083,8.84301,0.0655488,0.0563979,0.0470073,-0.108726,-0.00531035,0.1185716203246481,1,0.08,0.0459531,-0.00969498,0.0231229,-0.00126983,,-0.00916835,1,0.02,-0.182582,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.25,8.844,0.162398,0.0685081,8.89613,0.0511303,0.0632168,0.0521269,-0.111268,-0.00529133,0.12298690865607974,1,0.03,-0.0082457,-0.000102903,0.0289231,-0.00106504,,-0.0149625,1,0.01,-0.178133,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.5,8.896,0.149106,0.0757732,8.94879,0.0354453,0.0811961,0.052792,-0.113661,0.00542286,0.125440127533336,1,0.08,-0.00332058,0.00543207,-0.0336246,-0.000805883,,-0.00999896,1,0.02,-0.184157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.75,8.944,0.136476,0.0823767,9.00138,0.0209906,0.084352,0.0573766,-0.115485,0.00197533,0.12896806341559489,1,0.03,-0.00143793,-0.011323,0.0078637,-0.0013421,,0.0244588,1,0.01,-0.219678,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,8.996,0.122436,0.0894088,9.05063,0.0136856,0.0866928,0.0546347,-0.10875,-0.00271603,0.12173286229712542,1,0.08,0.014971,-0.0289049,-0.0244715,-0.00141196,,0.00555726,1,0.02,-0.202347,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.25,9.044,0.109178,0.0957788,9.09523,-0.00728255,0.113368,0.0512337,-0.11646,0.0175892,0.1284414402454675,1,0.03,0.0200731,0.0260021,-0.0302078,-0.00138278,,-0.00447953,1,0.01,-0.193454,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.5,9.096,0.0945295,0.102538,9.14689,-0.023399,0.0873132,0.0508938,-0.117928,-0.0152251,0.1293406190353595,1,0.08,-0.00238297,3.58697e-05,-0.0417324,-0.0013951,,0.00148385,1,0.02,-0.200221,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.75,9.144,0.0807773,0.108639,9.19462,-0.0425753,0.112568,0.050624,-0.123353,0.00392907,0.13339486337961032,1,0.03,0.00743855,0.016735,-0.001554,-0.00100842,,-0.0197062,1,0.01,-0.17976,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,9.196,0.065667,0.115088,9.26138,-0.0550292,0.126742,0.0653813,-0.120696,0.0116542,0.1377608768240461,1,0.08,-0.0541771,-0.0246847,-0.0106037,-0.000916988,,-0.00803802,1,0.02,-0.191779,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.25,9.244,0.0515576,0.120885,9.30336,-0.0740399,0.129306,0.0593623,-0.125598,0.00842116,0.13917491225445625,1,0.03,0.034452,0.0142734,-0.0197271,-0.000857031,,0.00026092,1,0.01,-0.200325,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.5,9.296,0.0361363,0.126987,9.34964,-0.0873533,0.132792,0.0536387,-0.12349,0.00580536,0.13476124236003317,1,0.08,0.0194611,-0.00873469,-0.00101401,-0.000643345,,-0.0151252,1,0.02,-0.185394,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.75,9.344,0.0218108,0.132448,9.39662,-0.111436,0.154807,0.0526181,-0.133246,0.0223587,0.14499335305213132,1,0.03,0.00749319,0.021953,0.00329453,-0.000806776,,0.0124615,1,0.01,-0.212901,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,9.396,0.00623263,0.138169,9.45373,-0.129733,0.113986,0.0577268,-0.135966,-0.0241825,0.14967942377123852,1,0.08,-0.0249642,-0.00548786,0.0232757,-0.000691451,,-0.00240679,1,0.02,-0.198321,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.25,9.444,-0.00816598,0.143263,9.51345,-0.142139,0.11075,0.0694525,-0.133973,-0.032513,0.15436809791614975,1,0.03,-0.0266277,-0.0282435,-0.00722729,-0.000678033,,0.000786975,1,0.01,-0.201441,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.5,9.496,-0.0237453,0.148571,9.56233,-0.161555,0.124829,0.066327,-0.137809,-0.0237419,0.15477166803265383,1,0.08,0.00975461,0.0095567,0.0206891,-0.000436281,,-0.0138861,1,0.02,-0.186657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.75,9.544,-0.0380731,0.153269,9.60329,-0.171379,0.152494,0.0592939,-0.133306,-0.000774865,0.1459001597976446,1,0.03,0.0429013,-0.0226201,0.00761229,-0.000530929,,0.00334071,1,0.01,-0.203407,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,9.596,-0.053498,0.158134,9.65221,-0.190839,0.127996,0.0562052,-0.137341,-0.0301373,0.15142599393542047,1,0.08,0.00306979,0.0089836,-0.000305596,-0.000628966,,0.00172004,1,0.02,-0.201551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.25,9.644,-0.0676119,0.16241,9.70234,-0.202674,0.145616,0.0583401,-0.135062,-0.0167935,0.1480788058915252,1,0.03,0.00299546,-0.0176946,0.0226058,-0.000475633,,-0.00834274,1,0.01,-0.191031,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.5,9.696,-0.0827282,0.166804,9.75172,-0.2192,0.200387,0.0557218,-0.136472,0.033583,0.15118645332251168,1,0.08,0.00220939,0.00344646,0.00929954,-0.000407548,,-0.00989579,1,0.02,-0.188796,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.75,9.744,-0.096487,0.170634,9.80421,-0.231307,0.158377,0.0602064,-0.13482,-0.0122573,0.14816033343729354,1,0.03,-0.00546371,-0.0158221,0.0147448,-0.000310493,,-0.00413289,1,0.01,-0.193645,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,9.796,-0.111144,0.174533,9.85259,-0.24504,0.16683,0.0565854,-0.133896,-0.00770321,0.14556574374990874,1,0.08,0.00617518,-0.00458021,-0.0174855,-0.000191492,,-0.00796283,1,0.02,-0.188855,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.25,9.844,-0.12441,0.177896,9.89274,-0.255088,0.166436,0.0487428,-0.130678,-0.0114602,0.1399426183115065,1,0.03,0.0361937,-0.0141469,-0.0229656,-0.000362327,,0.0113502,1,0.01,-0.207035,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.5,9.896,-0.138461,0.181278,9.94461,-0.274515,0.183279,0.0486109,-0.136054,0.00200057,0.14449122047769858,1,0.08,-0.0173924,0.0164273,-0.0232975,-0.000323645,,-0.00359789,1,0.02,-0.191176,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.75,9.944,-0.151102,0.184154,9.99643,-0.28882,0.151847,0.0524263,-0.137718,-0.0323077,0.15085937801469287,1,0.03,-0.0124152,-0.000510423,-0.0039788,-0.000197176,,-0.00566428,1,0.01,-0.187831,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,9.996,-0.164406,0.187,10.046,-0.30804,0.162925,0.0500107,-0.143634,-0.0240752,0.1539851009855499,1,0.08,-0.0078149,0.0217257,-0.0184138,-6.39794e-06,,-0.014715,1,0.02,-0.177334,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.25,10.044,-0.176296,0.189374,10.0915,-0.319798,0.18704,0.047535,-0.143501,-0.00233389,0.15118716965580148,1,0.03,0.0115223,-0.00268801,0.00153049,0.000206019,,-0.00497989,1,0.01,-0.185264,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.5,10.096,-0.188721,0.191667,10.1425,-0.32929,0.202948,0.0464864,-0.140569,0.0112805,0.14848528151372445,1,0.08,-0.00809629,-0.012041,0.0163125,0.000193609,,-0.00206404,1,0.02,-0.186491,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.75,10.144,-0.199741,0.193525,10.1989,-0.344782,0.186176,0.0549141,-0.145041,-0.00734899,0.1552625444652705,1,0.03,-0.030269,0.00706086,0.0376222,0.000165315,,0.00513513,1,0.01,-0.19196,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,10.196,-0.211162,0.195254,10.2458,-0.3645,0.207851,0.049833,-0.153337,0.0125976,0.16172279673490686,1,0.08,0.00247551,0.0333388,0.0133334,0.000311336,,-0.0138958,1,0.02,-0.171188,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.25,10.244,-0.221202,0.196585,10.3013,-0.372248,0.163052,0.0572763,-0.151046,-0.0335329,0.16498461758630711,1,0.03,-0.0207517,-0.0170356,0.00689457,0.000577984,,-0.00685698,1,0.01,-0.175986,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5,10.296,-0.231506,0.197739,10.342,-0.388035,0.227197,0.0460027,-0.15653,0.0294584,0.16578807749005958,1,0.08,0.0273611,0.0229787,0.0077031,0.000539346,,-0.00357066,1,0.02,-0.177092,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.75,10.344,-0.240465,0.198536,10.39,-0.3999,0.207147,0.0459763,-0.159435,0.00861095,0.16615501150008236,1,0.03,0.000806519,0.00163867,0.00873636,0.000519787,,0.00742295,1,0.01,-0.185846,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,10.396,-0.249548,0.199109,10.4347,-0.406842,0.196608,0.0387496,-0.157294,-0.00250071,0.16201600997020046,1,0.08,0.0144773,-0.0122095,0.0295116,0.000312504,,0.00942422,1,0.02,-0.185643,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.25,10.444,-0.257337,0.199368,10.4885,-0.415006,0.186717,0.0444645,-0.157669,-0.0126509,0.16430657501165313,1,0.03,-0.0220407,-0.00678727,-0.00713522,0.000497595,,-0.00685886,1,0.01,-0.167155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.5,10.496,-0.265109,0.199356,10.5401,-0.420587,0.186374,0.0441017,-0.155479,-0.0129817,0.16213329059381976,1,0.08,-0.010722,-0.0134536,-0.0109377,0.000439753,,-0.00104414,1,0.02,-0.170327,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.75,10.544,-0.27165,0.199075,10.5888,-0.433032,0.210219,0.0448428,-0.161382,0.0111444,0.1678666860553338,1,0.03,-0.00438316,0.0147591,-0.019569,0.000382848,,0.00776843,1,0.01,-0.176535,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,10.596,-0.278033,0.198479,10.6433,-0.431242,0.252484,0.0473095,-0.153209,0.054005,0.16919730049929876,1,0.08,-0.0148858,-0.0403012,-0.00229303,-0.000115363,,0.0236831,1,0.02,-0.189876,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.25,10.644,-0.283261,0.19766,10.6955,-0.437155,0.151235,0.0514804,-0.153894,-0.0464251,0.16878650636283102,1,0.03,-0.00900967,-0.00331256,0.0146715,-0.000331758,,0.0207458,1,0.01,-0.184484,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.5,10.696,-0.288191,0.196482,10.7492,-0.449664,0.221397,0.0531945,-0.161473,0.0249142,0.1718252074664541,1,0.08,-0.0158471,0.0238008,0.0309316,-0.00058669,,0.00937805,1,0.02,-0.17051,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.75,10.744,-0.292053,0.19513,10.8017,-0.448886,0.200972,0.0576916,-0.156833,0.00584273,0.16720959330556634,1,0.03,-0.00394633,-0.0163076,0.00814298,-0.00010851,,-0.0208318,1,0.01,-0.137421,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,10.796,-0.295481,0.193378,10.8515,-0.45121,0.184948,0.0555425,-0.155729,-0.00843,0.1655522746664932,1,0.08,0.00361895,-0.00455008,-0.0223645,-0.000173151,,-0.00545151,1,0.02,-0.149366,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.25,10.844,-0.297939,0.191499,10.8969,-0.458525,0.190251,0.0529471,-0.160586,-0.0012484,0.1690941078126911,1,0.03,0.0191221,0.0174532,0.0398398,-0.000137593,,0.00732519,1,0.01,-0.1588,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.5,10.896,-0.299831,0.189183,10.9488,-0.463398,0.187685,0.0527924,-0.163567,-0.00149771,0.17188206457336988,1,0.08,-0.00445127,0.00946234,0.0273593,-0.000168422,,-0.00477639,1,0.02,-0.143481,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.75,10.944,-0.300861,0.186789,10.9969,-0.457377,0.206201,0.0529086,-0.156516,0.0194122,0.16635327384455045,1,0.03,0.0138883,-0.0263927,-0.010995,9.3106e-05,,-0.00338111,1,0.01,-0.141335,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,10.996,-0.301197,0.183921,11.0454,-0.458478,0.21198,0.0493604,-0.157281,0.0280587,0.16721558747571952,1,0.08,0.0100537,0.00428204,0.0230687,1.87374e-05,,-0.000255366,1,0.02,-0.140837,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.25,11.044,-0.300788,0.181025,11.0925,-0.451188,0.21243,0.0484727,-0.1504,0.0314056,0.16110888975053486,1,0.03,0.0180722,-0.0237029,0.0204211,6.71024e-05,,0.00644843,1,0.01,-0.143955,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.5,11.096,-0.299566,0.177621,11.1481,-0.449311,0.176013,0.0520931,-0.149745,-0.00160816,0.15855548641152598,1,0.08,-0.0182678,-0.00475339,0.0038274,-0.000156247,,0.00761005,1,0.02,-0.141495,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.75,11.144,-0.297722,0.174239,11.2058,-0.447868,0.158159,0.0618284,-0.150147,-0.0160806,0.16317309322287177,1,0.03,-0.0241491,-0.00113394,-0.018549,2.92106e-05,,-0.000412818,1,0.01,-0.129806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,11.196,-0.294953,0.17032,11.2519,-0.443432,0.162995,0.0558637,-0.148478,-0.00732469,0.158808439779774,1,0.08,0.0240217,-0.00417423,0.0189372,-0.00029177,,0.00888339,1,0.02,-0.135292,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.25,11.244,-0.291693,0.166471,11.3083,-0.442393,0.155461,0.0642993,-0.1507,-0.0110099,0.16421360442576005,1,0.03,-0.0184314,0.00461241,-0.0248694,-0.000249398,,0.00587999,1,0.01,-0.128528,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.5,11.296,-0.287406,0.162057,11.3633,-0.434569,0.165942,0.0672676,-0.147164,0.00388439,0.16185568075119297,1,0.08,-0.00657581,-0.0126063,0.0106341,-0.000433677,,-0.000893293,1,0.02,-0.117902,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.75,11.344,-0.282761,0.157763,11.4113,-0.425582,0.131386,0.0672507,-0.142821,-0.0263773,0.16005079395860553,1,0.03,0.0194001,-0.0115355,-0.00565967,-0.0003343,,0.00361191,1,0.01,-0.118337,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,11.396,-0.276999,0.15288,11.4654,-0.421973,0.161624,0.0693953,-0.144974,0.0087439,0.1609646673195705,1,0.08,-0.006532,0.0101841,-0.000979806,-0.000477741,,-0.000715477,1,0.02,-0.109905,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.25,11.444,-0.271017,0.148165,11.5193,-0.423386,0.167682,0.0753462,-0.152369,0.0195167,0.1710972343269464,1,0.03,-0.00680073,0.0347481,0.00403918,-1.73199e-05,,-0.0216398,1,0.01,-0.0847944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.5,11.496,-0.263836,0.14284,11.5732,-0.417139,0.145912,0.077209,-0.153303,0.00307222,0.17167550211293514,1,0.08,-0.00177728,0.00196606,0.0198791,-0.000169575,,-0.000638604,1,0.02,-0.101197,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.75,11.544,-0.256576,0.137731,11.6301,-0.4154,0.173095,0.0860965,-0.158824,0.0353642,0.18408774247594542,1,0.03,-0.0138071,0.0159501,-0.00130116,-5.64745e-05,,0.00635188,1,0.01,-0.103795,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,11.596,-0.248049,0.131994,11.6702,-0.40536,0.178851,0.0742432,-0.157311,0.0468567,0.18015091951508325,1,0.08,0.0527369,-0.00344847,0.037043,-0.000200821,,-0.00090049,1,0.02,-0.0922459,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.25,11.644,-0.239584,0.126519,11.7257,-0.396748,0.140676,0.0816965,-0.157164,0.014157,0.17769429269745834,1,0.03,-0.008749,-0.00262838,0.0174166,4.58196e-05,,-0.000888519,1,0.01,-0.0877226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.5,11.696,-0.229795,0.120402,11.7747,-0.384004,0.130768,0.0786544,-0.154209,0.0103662,0.17341968868268678,1,0.08,0.0160453,-0.0104504,0.0157335,0.000166615,,-0.0182937,1,0.02,-0.065778,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.75,11.744,-0.22021,0.114592,11.8295,-0.371683,0.130049,0.0854733,-0.151473,0.0154566,0.17461002613094703,1,0.03,-0.00638314,-0.0125317,0.0147108,0.00026787,,0.00654654,1,0.01,-0.0857582,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,11.796,-0.209258,0.10813,11.8738,-0.353406,0.13899,0.0778218,-0.144149,0.0308603,0.16669590538561527,1,0.08,0.0334397,-0.0263899,0.0314541,0.000129549,,0.00472135,1,0.02,-0.0793154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.25,11.844,-0.198648,0.102017,11.9209,-0.342011,0.0857963,0.0769465,-0.143363,-0.0162212,0.16351403903240236,1,0.03,0.0179012,0.00173156,0.0122256,0.000331943,,0.00281118,1,0.01,-0.0727425,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.5,11.896,-0.186641,0.0952461,11.9722,-0.32982,0.117512,0.0762146,-0.143179,0.0222664,0.16372136043632182,1,0.08,0.00158721,-0.000903951,0.0196804,0.000153245,,-0.000931152,1,0.02,-0.064341,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.75,11.944,-0.175112,0.088866,12.0213,-0.318836,0.100127,0.0773329,-0.143724,0.0112615,0.16359641493828644,1,0.03,0.00705701,0.00225446,-0.0172673,0.000190001,,0.00872334,1,0.01,-0.0692606,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,11.996,-0.162172,0.0818237,12.0771,-0.304984,0.0825577,0.0811082,-0.142812,0.000733959,0.1642386865115941,1,0.08,-0.0179309,-0.000362873,-0.0171387,0.000412829,,-0.030169,1,0.02,-0.0257442,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.25,12.044,-0.14984,0.0752116,12.1345,-0.291561,0.076246,0.0904565,-0.141722,0.00103439,0.16813260730424093,1,0.03,-0.0215704,-0.0034129,0.00285859,0.000683569,,-0.006188,1,0.01,-0.0444764,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.5,12.096,-0.136094,0.0679378,12.1905,-0.28249,0.107952,0.0945288,-0.146396,0.0400142,0.17879770425561958,1,0.08,-0.014512,0.0130026,0.00486452,0.000595769,,-0.00615498,1,0.02,-0.0395466,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.75,12.144,-0.123082,0.0611309,12.242,-0.274706,0.0298302,0.0980061,-0.151625,-0.0313007,0.18323501325538197,1,0.03,0.00417192,0.0161825,0.0635146,0.000651195,,0.00664625,1,0.01,-0.0474251,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,12.196,-0.108669,0.0536666,12.2949,-0.26191,0.0452386,0.0988677,-0.153241,-0.00842808,0.18256138342151224,1,0.08,-0.00121074,0.000184818,0.0189692,0.000659043,,-0.0118168,1,0.02,-0.0241289,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.25,12.244,-0.0951058,0.0467031,12.344,-0.245112,0.0514154,0.100005,-0.150007,0.00471229,0.18034773564157688,1,0.03,0.0122343,-0.0170938,-0.00271047,0.000747895,,0.00655136,1,0.01,-0.0374205,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.5,12.296,-0.0801695,0.0390903,12.3978,-0.217195,0.0069459,0.101828,-0.137025,-0.0321444,0.1737183198754812,1,0.08,-0.00506626,-0.0542888,0.0186916,0.000545254,,0.00343469,1,0.02,-0.0294149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.75,12.344,-0.0661918,0.0320094,12.4451,-0.192383,0.0744245,0.101122,-0.126192,0.0424151,0.16717990446225886,1,0.03,0.0169475,-0.0344657,0.00129282,0.000859641,,-0.00448493,1,0.01,-0.0165302,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,12.396,-0.0508812,0.0242909,12.4967,-0.182649,-0.016521,0.100674,-0.131768,-0.0408119,0.17077374295133899,1,0.08,-0.00094933,0.0182672,-0.000973166,0.000326651,,0.0182044,1,0.02,-0.034226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.25,12.444,-0.0366283,0.0171323,12.5377,-0.162348,-0.0133755,0.0936596,-0.12572,-0.0305078,0.15971338370030233,1,0.03,0.0360678,-0.0145432,-0.0497499,0.000660875,,-0.0056484,1,0.01,-0.00561426,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,12.496,-0.0210966,0.00935148,12.5886,-0.147476,0.00914567,0.092593,-0.126379,-0.000205814,0.1566689428361684,1,0.08,-0.00380494,0.0036407,-0.000370889,0.000458727,,0.00316091,1,0.02,-0.00929061,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.75,12.544,-0.00671087,0.00215551,12.6315,-0.141991,-0.00591405,0.0875123,-0.13528,-0.00806956,0.1613201749623512,1,0.03,0.0246022,0.0370858,-0.0108374,0.000664343,,-0.00206964,1,0.01,0.000872469,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,12.596,0.00888692,-0.00564387,12.6838,-0.124553,0.00324698,0.0878367,-0.13344,0.00889085,0.16000177086711417,1,0.08,-0.0125535,-0.0136717,0.00748957,0.000208882,,0.0154173,1,0.02,-0.0116258,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.25,12.644,0.0232616,-0.0128368,12.7368,-0.115994,-0.0234863,0.0927979,-0.139256,-0.0106496,0.16768153673129907,1,0.03,-0.0135282,0.0228888,-0.0419684,0.000381921,,0.00109701,1,0.01,0.00747103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
