time,gt_x,gt_y,gt_z,slam_x,slam_y,slam_z,err_x,err_y,err_z,position_error_norm,dvl_matched,dvl_time_diff,dvl_residual_x,dvl_residual_y,dvl_residual_z,yaw_error,depth_residual,mag_residual,mag_matched,mag_time_diff,mag_yaw_measured,sonar_up_matched,sonar_down_matched,sonar_left_matched,sonar_right_matched,sonar_up_residual,sonar_down_residual,sonar_left_residual,sonar_right_residual,sonar_up_range,sonar_down_range,sonar_left_range,sonar_right_range
37.255,7.444,0.274415,-0.129012,7.45078,0.286004,-0.120187,0.00677639,0.0115894,0.00882523,0.016066061693675898,1,0.035,0.0161443,0.0302238,-0.00592328,0.0013024,,-0.00637221,1,0.015,-0.102282,1,1,1,1,-0.029371,0.0311815,-0.00193151,-0.00502791,2.63888,2.33184,2.2268,2.80402
37.505,7.496,0.2802,-0.122936,7.51141,0.284917,-0.125486,0.0154072,0.00471742,-0.00254933,0.01631364296364549,1,0.085,-0.0300713,-0.0168136,-0.00630994,0.00113209,,-0.00780841,1,0.005,-0.104998,1,1,1,1,-0.0174245,0.007106,-0.0271716,0.00154839,2.63175,2.35159,2.25365,2.79782
37.755,7.544,0.284866,-0.117162,7.55796,0.301015,-0.112651,0.0139562,0.0161493,0.00451125,0.02181574627402189,1,0.035,0.0185806,0.00984445,0.023152,0.00122721,,0.00840507,1,0.015,-0.12559,1,1,1,1,0.0173197,0.013325,0.0302797,-0.0115571,2.5815,2.35723,2.18116,2.82941
38.005,7.596,0.289176,-0.110737,7.60523,0.296038,-0.130352,0.00923066,0.00686187,-0.0196152,0.022738654642975253,1,0.085,0.0155007,-0.00908685,0.0323362,0.00148862,,-0.0213734,1,0.005,-0.0995488,1,1,1,1,0.00391123,-0.0296635,-0.0297536,0.0100753,2.61259,2.38394,2.246,2.80359
38.255,7.644,0.292458,-0.104657,7.66578,0.294931,-0.111103,0.0217784,0.00247323,-0.00644557,0.022846464624046322,1,0.035,-0.0303902,-0.00266291,-0.0156092,0.000729053,,0.00477184,1,0.015,-0.129508,1,1,1,1,0.00413231,-0.0273621,-0.0231828,-0.00959194,2.59255,2.40191,2.24245,2.82488
38.505,7.696,0.29525,-0.0979185,7.71049,0.301274,-0.112288,0.0144873,0.00602378,-0.0143691,0.02127531014082756,1,0.085,0.0263131,0.019421,0.0122797,0.000686875,,-0.0149574,1,0.005,-0.11426,1,1,1,1,0.00605636,0.0264214,-0.00315059,-0.0191463,2.5902,2.34714,2.21674,2.84259
38.755,7.744,0.297117,-0.0915667,7.7565,0.291912,-0.114897,0.0124993,-0.00520468,-0.0233305,0.026974681177771128,1,0.035,0.0220692,-0.000488469,0.00767443,0.000712297,,0.00481292,1,0.015,-0.138,1,1,1,1,0.0412562,-0.0473639,-0.0187211,0.0235589,2.55809,2.42018,2.24233,2.79197
39.005,7.796,0.298363,-0.0845528,7.81079,0.300328,-0.0730387,0.0147917,0.00196484,0.0115141,0.018847532568630834,1,0.085,-0.00521646,-0.03437,0.0268006,0.000296087,,0.00556891,1,0.005,-0.142236,1,1,1,1,0.00507639,0.0439029,0.00461044,-0.025878,2.55046,2.37089,2.21359,2.8527
39.255,7.844,0.298795,-0.0779649,7.86691,0.301542,-0.101997,0.0229065,0.00274779,-0.0240322,0.03331373183799888,1,0.035,-0.0125622,0.00464761,-0.00879731,-0.000459935,,0.0106339,1,0.015,-0.15152,1,1,1,1,0.0361289,-0.0167696,-0.0104828,-0.0114102,2.54744,2.40326,2.22701,2.84089
39.505,7.896,0.298482,-0.0707151,7.91055,0.303051,-0.0770874,0.0145467,0.00456823,-0.00637236,0.016525198279975343,1,0.085,0.0304127,0.00651066,0.031516,-0.000666712,,0.00253314,1,0.005,-0.147521,1,1,1,1,0.0137269,0.00896978,-0.0052481,-0.00865095,2.5439,2.40318,2.22256,2.84175
39.755,7.944,0.297475,-0.063928,7.95991,0.308765,-0.0246494,0.0159055,0.0112896,0.0392787,0.043854945811162505,1,0.035,0.00798506,-0.00398512,0.0416403,-0.00121909,,-0.00276906,1,0.015,-0.145974,1,1,1,1,-0.0554243,0.0213576,0.0064858,-0.0234815,2.55903,2.44364,2.20833,2.86369
40.005,7.996,0.295607,-0.0564831,8.00994,0.309594,-0.0535843,0.0139353,0.013987,0.00289882,0.019955748857970725,1,0.085,0.00111386,0.0238178,0.0383304,-0.00211834,,0.0200825,1,0.005,-0.172558,1,1,1,1,-0.0162136,-0.010552,-0.0132358,-0.0198096,2.54784,2.44721,2.2274,2.86319
40.255,8.044,0.293171,-0.0495352,8.06527,0.308075,-0.0477891,0.0212705,0.0149035,0.00174607,0.0260306980879288,1,0.035,-0.0146185,0.00267367,0.0188865,-0.0029568,,-0.00305195,1,0.015,-0.153675,1,1,1,1,0.00183558,0.0397435,-0.0214353,-0.0118752,2.52349,2.40361,2.23862,2.85544
40.505,8.096,0.289767,-0.0419369,8.11668,0.300063,-0.0204633,0.020678,0.0102965,0.0214737,0.031539140570725765,1,0.085,0.0049947,-0.022433,0.000992604,-0.00251878,,-0.00525529,1,0.005,-0.155275,1,1,1,1,0.00205774,0.0243368,-0.0104328,0.0200021,2.49649,2.44786,2.23778,2.81613
40.755,8.144,0.285926,-0.0348671,8.1663,0.289411,-0.0288271,0.0223001,0.00348472,0.00604007,0.023364934818939684,1,0.035,0.0103201,0.00316637,-0.0171425,-0.00360824,,0.00636498,1,0.015,-0.169634,1,1,1,1,-0.0163231,0.0178767,-0.0336689,-0.00622012,2.52416,2.44746,2.27285,2.83363
41.005,8.196,0.281019,-0.0271584,8.22101,0.292203,-0.0198683,0.0250065,0.0111834,0.00729012,0.028346769259024917,1,0.085,-0.00746811,-0.0196808,0.00615153,-0.00338249,,-0.00589948,1,0.005,-0.16124,1,1,1,1,0.0368519,0.0383528,0.0119488,-0.0099867,2.46088,2.43639,2.22575,2.84125
41.255,8.244,0.275812,-0.0200065,8.27781,0.28397,0.0164375,0.033813,0.00815799,0.036444,0.050378933155041106,1,0.035,-0.0187027,0.0140464,0.0269799,-0.00462402,,-0.0044766,1,0.015,-0.165415,1,1,1,1,-0.0262427,0.0516103,-0.0338712,-0.0196926,2.48839,2.46077,2.28268,2.8429
41.505,8.296,0.269452,-0.0122305,8.32571,0.276944,0.0259808,0.0297103,0.00749195,0.0382113,0.048978920859717806,1,0.085,0.0179104,-0.00169276,0.00586328,-0.00523987,,-0.000331138,1,0.005,-0.173386,1,1,1,1,-0.0154375,0.0337732,-0.0192647,-0.0134254,2.46849,2.48919,2.27684,2.83057
41.755,8.344,0.26293,-0.0050367,8.37616,0.269127,0.0152451,0.0321643,0.00619651,0.0202818,0.03852648883443831,1,0.035,0.00229083,0.0142873,0.00576895,-0.00454386,,-0.0233131,1,0.015,-0.153755,1,1,1,1,-0.00725613,0.0351859,0.00802127,0.0136369,2.47157,2.47797,2.25792,2.797
42.005,8.396,0.25518,0.00276278,8.43791,0.256268,0.0356278,0.0419126,0.00108815,0.0328651,0.0532725530380561,1,0.085,-0.0330756,-0.0131913,0.00454262,-0.00394396,,-0.00626341,1,0.005,-0.172507,1,1,1,1,-0.0248341,0.0242625,-4.57178e-05,0.0181155,2.47015,2.51055,2.28048,2.7792
42.255,8.444,0.247409,0.00995803,8.48725,0.250492,0.0216296,0.0432503,0.00308226,0.0116715,0.04490337057557706,1,0.035,0.0140478,-0.00680748,0.00690355,-0.00388298,,0.0162804,1,0.015,-0.196983,1,1,1,1,0.0273683,0.0194298,0.0131017,0.00460721,2.43216,2.50201,2.27376,2.78876
42.505,8.496,0.238346,0.0177372,8.54885,0.23943,0.0158874,0.0528457,0.00108422,-0.00184974,0.05288917733871459,1,0.085,-0.0334797,0.000685188,0.0110944,-0.00435019,,-0.0011565,1,0.005,-0.1816,1,1,1,1,-0.0156176,0.0067921,-0.0158189,-0.011904,2.48195,2.50973,2.31493,2.79579
42.755,8.544,0.229405,0.0248934,8.60039,0.244203,0.0394638,0.0563873,0.0147988,0.0145704,0.06009017090082204,1,0.035,0.00353015,0.0271274,-0.0144659,-0.00447422,,-0.00615246,1,0.015,-0.179431,1,1,1,1,-0.0192472,0.0068043,0.031206,-0.0313957,2.46088,2.53338,2.26483,2.81968
43.005,8.596,0.219119,0.0326084,8.64476,0.221764,0.0214206,0.0487624,0.00264453,-0.0111878,0.05009922216482906,1,0.085,0.0359533,-0.0139642,0.0158705,-0.00491448,,-0.00987557,1,0.005,-0.177768,1,1,1,1,-0.0036838,-0.0264977,-0.0416134,0.0127405,2.466,2.5497,2.36103,2.75532
43.255,8.644,0.209096,0.0396854,8.70389,0.216782,0.0696458,0.0598941,0.00768683,0.0299603,0.06740927344474867,1,0.035,-0.0278852,0.0231475,-0.0134106,-0.00380599,,-0.0172458,1,0.015,-0.172868,1,1,1,1,-0.0220278,0.0267165,0.0360981,0.00826125,2.43653,2.54519,2.29011,2.75158
43.505,8.696,0.197691,0.047293,8.74622,0.203729,0.042723,0.0502208,0.00603848,-0.00456998,0.05078854901009479,1,0.085,0.0368915,0.0178292,-0.0098,-0.00420355,,0.0120546,1,0.005,-0.202848,1,1,1,1,-0.0183011,-0.0332815,-0.0084052,-0.00464163,2.46096,2.57866,2.34835,2.75455
43.755,8.744,0.186685,0.054251,8.80277,0.193801,0.0820751,0.0587734,0.00711569,0.0278241,0.06541502986734853,1,0.035,-0.0251001,0.0433379,0.0199662,-0.00580746,,-0.0088531,1,0.015,-0.18412,1,1,1,1,-0.014066,0.0204443,-0.030847,-0.0433095,2.41844,2.5647,2.3833,2.78169
44.005,8.796,0.174275,0.0617083,8.84326,0.173113,0.0806501,0.0472618,-0.00116183,0.0189418,0.050929553065277335,1,0.085,0.0445323,-0.0087246,0.025443,-0.00638118,,-0.0177081,1,0.005,-0.178443,1,1,1,1,-0.0126872,0.0160105,-0.0344358,-0.0019559,2.42068,2.56813,2.40903,2.72072
44.255,8.844,0.162398,0.0685081,8.8963,0.157585,0.075714,0.0523008,-0.00481263,0.00720594,0.053013778015158476,1,0.035,-0.00955715,-8.54685e-05,0.0326094,-0.0061032,,-0.0200992,1,0.015,-0.178133,1,1,1,1,0.00992781,0.00120009,0.0018663,0.0067088,2.40445,2.57817,2.38906,2.69738
44.505,8.896,0.149106,0.0757732,8.94883,0.138235,0.0805859,0.0528344,-0.0108711,0.00481267,0.05415548385065819,1,0.085,-0.00383194,0.00228532,-0.0341049,-0.0056671,,-0.00157263,1,0.005,-0.197655,1,1,1,1,-0.0213977,0.0368492,0.0007174,0.0146772,2.4327,2.5475,2.41052,2.66995
44.755,8.944,0.136476,0.0823767,9.00139,0.125921,0.0718512,0.057388,-0.0105544,-0.0105255,0.059292192180842834,1,0.035,-0.00233147,-0.0123833,0.0093201,-0.00682538,,0.0195723,1,0.015,-0.219678,1,1,1,1,0.0151229,-0.0366338,-0.011299,-0.0262476,2.40588,2.61216,2.43613,2.70044
45.005,8.996,0.122436,0.0894088,9.0506,0.124529,0.0917717,0.0546014,0.0020933,0.0023629,0.0546925779540515,1,0.085,0.0125196,-0.0214273,-0.0256666,-0.0066019,,-0.0199213,1,0.005,-0.18238,1,1,1,1,-0.0213399,0.0253374,0.0290234,-0.0281599,2.4224,2.56999,2.39803,2.69981
45.255,9.044,0.109178,0.0957788,9.09509,0.108793,0.0679774,0.0510894,-0.000385148,-0.0278013,0.0581651735408045,1,0.035,0.0171542,0.034791,-0.0313252,-0.00638253,,-0.00970349,1,0.015,-0.193454,1,1,1,1,0.0476939,-0.0113425,-0.000123338,0.0111737,2.37837,2.58264,2.44324,2.64704
45.505,9.096,0.0945295,0.102538,9.14665,0.0960593,0.112422,0.0506525,0.00152976,0.00988404,0.05163051586638662,1,0.085,-0.00554053,0.0102521,-0.0423656,-0.00594805,,-0.0160982,1,0.005,-0.187657,1,1,1,1,-0.00643896,0.0199139,0.00969112,0.00236802,2.38911,2.59561,2.44709,2.63943
45.755,9.144,0.0807773,0.108639,9.19429,0.0875823,0.117526,0.0502887,0.00680497,0.00888728,0.05151936247848279,1,0.035,0.00279731,0.0336662,-0.00138647,-0.00468548,,-0.0242974,1,0.015,-0.17976,1,1,1,1,-0.00247904,0.0123635,0.0359898,0.0138408,2.38061,2.60799,2.42912,2.61876
46.005,9.196,0.065667,0.115088,9.26098,0.0753621,0.10473,0.06498,0.00969514,-0.0103575,0.06651070549820984,1,0.085,-0.0586979,-0.0080841,-0.00980173,-0.00465335,,-0.00551951,1,0.005,-0.197999,1,1,1,1,0.0117779,-0.016396,0.002133,0.00181965,2.37995,2.62361,2.47569,2.62011
46.255,9.244,0.0515576,0.120885,9.30287,0.053519,0.0575492,0.058866,0.00196135,-0.0633358,0.08648974743553423,1,0.035,0.0312024,0.025201,-0.0201553,-0.0048966,,-0.00347887,1,0.015,-0.200325,1,1,1,1,0.0524705,-0.0612896,-0.0264844,0.0120926,2.38773,2.62074,2.52639,2.59197
46.505,9.296,0.0361363,0.126987,9.34906,0.0393416,0.131171,0.0530565,0.00320524,0.00418392,0.0533176419421752,1,0.085,0.0161274,0.00157981,0.00387681,-0.00530839,,-0.0124261,1,0.005,-0.192158,1,1,1,1,0.029054,-0.0450597,-0.0092859,-0.00924384,2.33836,2.67766,2.52427,2.59348
46.755,9.344,0.0218108,0.132448,9.396,0.0152703,0.127732,0.0519979,-0.00654049,-0.0047164,0.05261942647739616,1,0.035,0.00565273,0.0276157,0.00490832,-0.0045928,,0.0077711,1,0.015,-0.212901,1,1,1,1,0.00392494,0.0224009,0.00257578,0.0350408,2.36799,2.60594,2.53658,2.52513
47.005,9.396,0.00623263,0.138169,9.45299,-0.00732009,0.0930365,0.0569851,-0.0135527,-0.0451325,0.0739453842748146,1,0.085,-0.0260968,-0.00480002,0.0253844,-0.00510099,,-0.00692112,1,0.005,-0.197609,1,1,1,1,0.0679524,-0.031558,-0.0258754,-0.0018069,2.33938,2.62435,2.58849,2.54253
47.255,9.444,-0.00816598,0.143263,9.51269,-0.0155676,0.146988,0.0686868,-0.00740165,0.00372535,0.06918481877973665,1,0.035,-0.0289756,-0.0222192,-0.00239452,-0.0049379,,-0.00364382,1,0.015,-0.201441,1,1,1,1,0.0134762,-0.0171267,0.0223613,-0.0146575,2.34009,2.66347,2.54775,2.54257
47.505,9.496,-0.0237453,0.148571,9.56145,-0.033982,0.166522,0.0654495,-0.0102366,0.0179515,0.06863440377871727,1,0.085,0.00744507,0.0151858,0.0284137,-0.00493203,,-0.0132625,1,0.005,-0.191558,1,1,1,1,0.00271858,-0.0145882,-0.00539654,0.00133904,2.33162,2.67965,2.59334,2.50627
47.755,9.544,-0.0380731,0.153269,9.60238,-0.0432924,0.127053,0.0583833,-0.0052193,-0.0262162,0.06421168082070426,1,0.035,0.040346,-0.0145737,0.0139177,-0.00499684,,-0.00117692,1,0.015,-0.203407,1,1,1,1,0.0746524,0.00955433,0.0148888,-0.0120022,2.29921,2.6157,2.58328,2.51401
48.005,9.596,-0.053498,0.158134,9.65133,-0.0604118,0.176556,0.0553252,-0.00691379,0.0184224,0.05872021005551751,1,0.085,0.000711779,0.0167005,0.00515037,-0.0043131,,0.00936181,1,0.005,-0.213695,1,1,1,1,-0.00953639,0.0302094,0.0198069,0.0250433,2.3339,2.64375,2.59331,2.45492
48.255,9.644,-0.0676119,0.16241,9.70146,-0.0770494,0.12695,0.0574594,-0.00943759,-0.0354603,0.0681768555263302,1,0.035,0.00130697,-0.0128514,0.023051,-0.00381989,,-0.0120468,1,0.015,-0.191031,1,1,1,1,-0.00929711,-0.0216433,0.0080251,0.0145355,2.38313,2.64533,2.62289,2.45277
48.505,9.696,-0.0827282,0.166804,9.75079,-0.0922147,0.197326,0.0547927,-0.0094865,0.030522,0.06343363571119033,1,0.085,0.000507424,0.00856364,0.00838108,-0.00361456,,-0.00592728,1,0.005,-0.19612,1,1,1,1,-0.0489526,0.0190852,0.00604066,0.00433707,2.35208,2.67426,2.6365,2.44127
48.755,9.744,-0.096487,0.170634,9.80324,-0.104791,0.182385,0.0592356,-0.00830402,0.011751,0.06095817464885575,1,0.035,-0.00739492,-0.0101437,0.0148075,-0.00354089,,-0.00735253,1,0.015,-0.193645,1,1,1,1,-0.00285742,0.0124668,0.00441653,-0.00569219,2.32056,2.66548,2.65084,2.44007
49.005,9.796,-0.111144,0.174533,9.85145,-0.117968,0.192891,0.055448,-0.00682408,0.0183573,0.05880509531610675,1,0.085,0.00430417,0.00182436,-0.0171179,-0.00414087,,-0.0115988,1,0.005,-0.188462,1,1,1,1,0.0101594,0.0392926,-0.0166636,-0.0247397,2.29653,2.64867,2.68402,2.44509
49.255,9.844,-0.12441,0.177896,9.89153,-0.129927,0.189896,0.0475282,-0.00551688,0.0119997,0.04932908432420371,1,0.035,0.0343772,-0.00840806,-0.0223887,-0.00445075,,0.00738615,1,0.015,-0.207035,1,1,1,1,-0.0344633,-0.0173489,-0.00603022,-0.0105041,2.34358,2.70196,2.68482,2.41918
49.505,9.896,-0.138461,0.181278,9.9434,-0.13769,0.196762,0.0474047,0.000770886,0.015484,0.04987538574602703,1,0.085,-0.0205169,0.0290355,-0.0236696,-0.0041179,,-0.00464961,1,0.005,-0.194234,1,1,1,1,-0.00566094,0.0331292,0.0199587,-0.00319214,2.30741,2.65831,2.66486,2.40314
49.755,9.944,-0.151102,0.184154,9.99514,-0.139067,0.155215,0.0511388,0.0120352,-0.0289393,0.059979212973912885,1,0.035,-0.0172513,0.0215019,-0.00186181,-0.00410103,,-0.0094742,1,0.015,-0.187831,1,1,1,1,0.058332,-0.0288481,0.0195526,-0.0199224,2.28479,2.67918,2.66808,2.42167
50.005,9.996,-0.164406,0.187,10.0447,-0.156043,0.230539,0.0487112,0.00836327,0.0435392,0.06586643475377198,1,0.085,-0.0121001,0.0404671,-0.0141742,-0.00358232,,-0.0104431,1,0.005,-0.185514,1,1,1,1,-0.0375531,0.0183273,-0.00217854,0.0293231,2.30419,2.70676,2.69983,2.34847
50.255,10.044,-0.176296,0.189374,10.0904,-0.185787,0.165972,0.046358,-0.00949045,-0.0234014,0.05278975589224201,1,0.035,0.0108851,-0.00146635,0.00722932,-0.00277856,,-0.00858473,1,0.015,-0.185264,1,1,1,1,0.0236402,-0.0638169,-0.0155948,0.0651234,2.3054,2.72291,2.7466,2.28735
50.505,10.096,-0.188721,0.191667,10.1414,-0.194775,0.176558,0.0454452,-0.00605417,-0.015109,0.04827215614025232,1,0.085,-0.0090161,-0.00983674,0.0184922,-0.00214944,,-0.00712774,1,0.005,-0.184425,1,1,1,1,-0.0143555,-0.0155957,0.0260628,0.0145569,2.33186,2.6853,2.7115,2.32745
50.755,10.144,-0.199741,0.193525,10.1979,-0.216162,0.17536,0.0538624,-0.0164211,-0.0181645,0.059167218281916886,1,0.035,-0.0299279,0.00165006,0.0381951,-0.0020864,,0.00277447,1,0.015,-0.19196,1,1,1,1,-0.00028739,-0.0154636,-0.0158339,0.022712,2.31683,2.68307,2.77361,2.29734
51.005,10.196,-0.211162,0.195254,10.2448,-0.215612,0.188588,0.0488078,-0.0044491,-0.00666517,0.04946130126451284,1,0.085,0.000113374,0.0426704,0.0124946,-0.00168359,,0.004839,1,0.005,-0.192168,1,1,1,1,0.0060685,0.010212,0.0429427,-0.0130986,2.29702,2.67144,2.71136,2.33223
51.255,10.244,-0.221202,0.196585,10.3001,-0.225612,0.192272,0.0561298,-0.00441039,-0.00431256,0.05646772672727051,1,0.035,-0.0229252,-0.00978639,0.00653421,-0.00179456,,-0.00886813,1,0.015,-0.175986,1,1,1,1,-0.0144262,-0.0214645,-0.0111525,-0.00691163,2.31254,2.70683,2.77365,2.31534
51.505,10.296,-0.231506,0.197739,10.3406,-0.231473,0.209401,0.0445656,3.32121e-05,0.0116624,0.04606631502696505,1,0.085,0.0244792,0.0356222,0.00828398,-0.00272338,,-0.0189335,1,0.005,-0.164109,1,1,1,1,0.015029,0.00623543,-0.0265345,-0.0431898,2.26504,2.69666,2.79195,2.34445
51.755,10.344,-0.240465,0.198536,10.3886,-0.239253,0.219096,0.0446232,0.00121147,0.0205598,0.04914674977901286,1,0.035,-0.00213508,0.0149012,0.00874711,-0.00245931,,0.00415014,1,0.015,-0.185846,1,1,1,1,-0.0314331,0.00897421,0.00506739,0.00602132,2.30062,2.70389,2.76522,2.28616
52.005,10.396,-0.249548,0.199109,10.4336,-0.241724,0.196539,0.037624,0.00782352,-0.00257012,0.03851465121229582,1,0.085,0.0110286,0.00364408,0.0302379,-0.00189647,,-0.0170526,1,0.005,-0.162164,1,1,1,1,0.00790661,-0.00631516,0.0279453,0.00886034,2.28319,2.69726,2.74506,2.28156
52.255,10.444,-0.257337,0.199368,10.4874,-0.257061,0.239176,0.0434145,0.000276025,0.0398085,0.05890340968314674,1,0.035,-0.0238513,0.000682206,-0.00866231,-0.00135797,,-0.00907213,1,0.015,-0.167155,1,1,1,1,-0.0628237,0.0494059,-0.00877169,0.0318567,2.30909,2.684,2.79017,2.23948
52.505,10.496,-0.265109,0.199356,10.5391,-0.261959,0.209949,0.0431081,0.00315,0.0105929,0.04450213833087125,1,0.085,-0.0128477,-0.00574092,-0.0130111,-0.00119593,,-0.00803263,1,0.005,-0.165193,1,1,1,1,-0.0322836,0.0059251,0.00779243,0.00340011,2.30675,2.69867,2.77997,2.26435
52.755,10.544,-0.27165,0.199075,10.5879,-0.271737,0.207482,0.0439338,-8.67288e-05,0.00840708,0.04473103283461215,1,0.035,-0.00641085,0.0208637,-0.0250802,-0.000928693,,0.00611924,1,0.015,-0.176535,1,1,1,1,-0.024212,0.0477313,0.000800728,0.0135012,2.29943,2.65449,2.79507,2.24385
53.005,10.596,-0.278033,0.198479,10.6424,-0.283419,0.175848,0.0464451,-0.00538647,-0.0226307,0.05194525922123116,1,0.085,-0.0151485,-0.0440569,-0.0070401,-0.0013078,,0.00306353,1,0.005,-0.170568,1,1,1,1,0.0203587,-0.0413632,-0.0178518,0.00590085,2.28439,2.71176,2.82727,2.24064
53.255,10.644,-0.283261,0.19766,10.6947,-0.295143,0.199226,0.0506685,-0.0118829,0.00156664,0.05206682788061512,1,0.035,-0.00785634,-0.0127138,0.0126183,-0.00138456,,0.0195597,1,0.015,-0.184484,1,1,1,1,0.0133168,0.00490632,-0.00973803,0.00806048,2.26592,2.68885,2.82645,2.22492
53.505,10.696,-0.288191,0.196482,10.7485,-0.298478,0.175643,0.0525464,-0.0102872,-0.0208392,0.05745626940064939,1,0.085,-0.0157031,0.0195499,0.0281421,-0.0011977,,0.0137357,1,0.005,-0.175934,1,1,1,1,0.0178172,-0.0138114,0.025327,0.0070727,2.28402,2.68438,2.7955,2.2227
53.755,10.744,-0.292053,0.19513,10.801,-0.302568,0.236055,0.0569858,-0.0105147,0.0409256,0.07094254755145181,1,0.035,-0.0034744,-0.0213917,0.00684214,-0.000823338,,-0.0214461,1,0.015,-0.137421,1,1,1,1,-0.0331652,0.0365427,0.00260412,-0.00247661,2.27369,2.69513,2.81266,2.22428
54.005,10.796,-0.295481,0.193378,10.8508,-0.30373,0.18517,0.0548395,-0.00824923,-0.00820791,0.056060595273427126,1,0.085,0.00397741,-0.00710914,-0.0211138,-0.00085101,,-0.00198701,1,0.005,-0.153526,1,1,1,1,0.0345064,-0.0199257,0.0152593,-0.00476801,2.25618,2.70107,2.80592,2.22712
54.255,10.844,-0.297939,0.191499,10.8962,-0.309526,0.197352,0.052202,-0.0115872,0.00585239,0.05379184395939685,1,0.035,0.0193295,0.0141,0.041172,-0.000943912,,0.00664646,1,0.015,-0.1588,1,1,1,1,-0.0156895,-0.00875867,-0.0135227,-0.00407913,2.29287,2.70237,2.83724,2.21934
54.505,10.896,-0.299831,0.189183,10.948,-0.308141,0.18456,0.0519997,-0.0083104,-0.00462326,0.052862142231256584,1,0.085,-0.00521243,0.0110669,0.0276743,-0.00111043,,-0.00248842,1,0.005,-0.14658,1,1,1,1,-0.0261063,-0.0281173,0.00280333,-0.0111717,2.31587,2.70957,2.81938,2.22748
54.755,10.944,-0.300861,0.186789,10.9961,-0.306364,0.208399,0.0521467,-0.00550372,0.02161,0.05671473666277928,1,0.035,0.0130142,-0.0253115,-0.012594,-0.000786673,,-0.00432109,1,0.015,-0.141335,1,1,1,1,-0.0296595,0.0323597,0.00652747,-0.00404414,2.29557,2.67372,2.80893,2.22027
55.005,10.996,-0.301197,0.183921,11.0444,-0.300102,0.165488,0.0484394,0.00109492,-0.0184325,0.05183947702684123,1,0.085,0.0083675,0.0110832,0.0171401,-0.00134586,,0.0157466,1,0.005,-0.15771,1,1,1,1,-0.00793181,0.0124603,-0.00829438,-0.0334304,2.31726,2.65141,2.82144,2.25668
55.255,11.044,-0.300788,0.181025,11.0915,-0.295767,0.210461,0.0475406,0.00502069,0.0294364,0.05614105112478836,1,0.035,0.0165225,-0.0175274,0.0142409,-0.00136754,,0.0050804,1,0.015,-0.143955,1,1,1,1,-0.0279011,0.0467063,-0.0058662,-0.0129143,2.29276,2.66309,2.80725,2.23814
55.505,11.096,-0.299566,0.177621,11.1473,-0.293374,0.174038,0.0512813,0.00619161,-0.00358345,0.05177788019979768,1,0.085,-0.0196833,0.00106791,8.09044e-05,-0.00124792,,0.00070235,1,0.005,-0.13602,1,1,1,1,0.00509673,-0.0191105,0.0113048,0.0146746,2.29606,2.6928,2.79076,2.21321
55.755,11.144,-0.297722,0.174239,11.2051,-0.29047,0.153042,0.0611043,0.00725211,-0.0211977,0.06508203333664446,1,0.035,-0.0255723,0.00491166,-0.0226966,-0.000766182,,-0.00151056,1,0.015,-0.129806,1,1,1,1,0.00612392,-0.0116321,0.0149755,0.0171775,2.31608,2.66465,2.78507,2.21303
56.005,11.196,-0.294953,0.17032,11.2513,-0.285468,0.15054,0.0552813,0.00948562,-0.0197801,0.059474796952023304,1,0.085,0.0229917,0.00192231,0.0144586,-0.000655869,,0.0151668,1,0.005,-0.142376,1,1,1,1,0.0315868,0.0194387,0.0263848,0.017037,2.29362,2.6316,2.76738,2.21717
56.255,11.244,-0.291693,0.166471,11.3079,-0.275491,0.17602,0.0638557,0.0162023,0.00954945,0.06656768692903864,1,0.035,-0.0199663,0.0161953,-0.0276242,-0.000163738,,0.0055274,1,0.015,-0.128528,1,1,1,1,0.0039518,0.0172039,0.0290853,0.0082577,2.2972,2.66014,2.7501,2.23435
56.505,11.296,-0.287406,0.162057,11.3628,-0.273462,0.177404,0.0668252,0.0139434,0.0153468,0.06996820727187456,1,0.085,-0.00777367,-0.00639237,0.00825063,-0.000351943,,-0.00523327,1,0.005,-0.113485,1,1,1,1,-0.0387218,0.00247415,-0.0128028,0.0131175,2.33856,2.67644,2.78842,2.2305
56.755,11.344,-0.282761,0.157763,11.4108,-0.272487,0.10869,0.0667643,0.0102745,-0.0490734,0.08349392608028443,1,0.035,0.0189171,-0.0112371,-0.00578221,-0.000384055,,0.00370946,1,0.015,-0.118337,1,1,1,1,0.0641308,-0.0493183,-0.0126016,0.0035549,2.30403,2.6592,2.79382,2.24093
57.005,11.396,-0.276999,0.15288,11.4648,-0.274508,0.154868,0.0688471,0.00249083,0.00198804,0.06892082207533874,1,0.085,-0.00599974,0.00380563,-0.0023367,-0.000681175,,0.00647803,1,0.005,-0.117143,1,1,1,1,0.00533243,0.0385015,-0.0196238,0.00939447,2.31633,2.6176,2.79661,2.23171
57.255,11.444,-0.271017,0.148165,11.5187,-0.270183,0.149525,0.0746881,0.00083353,0.00135997,0.07470513082962776,1,0.035,-0.0064585,0.0312454,0.00336497,-0.000593818,,-0.0218386,1,0.015,-0.0847944,1,1,1,1,0.00315241,-0.00447399,-0.0151776,-0.0132727,2.32435,2.65528,2.78734,2.25779
